joint_number,joint_length,wall_thickness,dist_upstream_weld,dist_downstream_weld,log_distance,event_type,orientation,depth_percent,depth_inches,od_reduction_pct,od_reduction_in,length,width,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop,smys,Seam Type,pdesign,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,event_type_normalized,is_reference,clock_decimal,original_index
4700.0,,0.344,-39.24,0.87,16699.09,Metal Loss,External,13.0,0.045,,,0.71,2.52,5:56,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.92,2045.12,,,,,,,2015,Metal Loss_16699.1,True,16699.09,16699.09,METAL_LOSS,False,5.933333333333334,712
4700.0,,0.344,-39.26,0.84,16699.12,Metal Loss,External,16.0,0.055,,,0.59,1.02,9:01,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.33,2045.68,,,,,,,2015,Metal Loss_16699.1,True,16699.12,16699.12,METAL_LOSS,False,9.016666666666667,714
4710.0,,0.344,-0.75,39.37,16700.71,Metal Loss,External,13.0,0.045,,,0.91,2.48,6:04,Repaired?,,0.7,249.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.89,2042.3,,,,,,,2015,Metal Loss_16700.7,True,16700.71,16700.71,METAL_LOSS,False,6.066666666666666,717
4710.0,,0.344,-0.84,39.28,16700.8,Cluster,External,22.0,0.076,,,2.4,4.61,6:08,Repaired?,,0.7,249.36,,,,1160.0,65000.0,,1342.0,1427.36,1981.86,1491.66,2071.13,1489.98,2068.8,0.78,1.79,2015,Cluster_16700.8,True,16700.8,16700.8,CLUSTER,False,6.133333333333334,720
4900.0,,0.344,-39.15,0.87,17473.17,Metal Loss,External,10.0,0.034,,,0.98,3.78,6:11,Recoat,,0.7,402.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_17473.2,True,17473.17,17473.17,METAL_LOSS,False,6.183333333333334,747
5100.0,,0.344,-39.06,0.95,18203.62,Metal Loss,External,12.0,0.041,,,0.67,0.75,5:56,,,0.7,371.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_18203.6,True,18203.62,18203.62,METAL_LOSS,False,5.933333333333334,771
5120.0,,0.344,-0.81,39.17,18213.58,Metal Loss,External,31.0,0.107,,,0.83,2.48,6:05,,,0.7,370.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.13,2032.91,1534.75,2130.96,1536.32,2133.14,0.76,1.84,2015,Metal Loss_18213.6,True,18213.58,18213.58,METAL_LOSS,False,6.083333333333333,775
5270.0,,0.344,-35.01,0.31,18841.84,Metal Loss,External,10.0,0.034,,,1.38,4.45,11:42,near girth weld Recoat,,0.7,589.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_18841.8,True,18841.84,18841.84,METAL_LOSS,False,11.7,793
5270.0,,0.344,-35.05,0.27,18841.88,Cluster,External,54.0,0.186,,,2.53,18.14,6:17,affecting girth weld Recoat,,0.7,589.97,,,,1160.0,65000.0,,1342.0,1318.15,1830.22,1345.19,1867.76,1421.64,1973.91,0.86,1.61,2015,Cluster_18841.9,True,18841.88,18841.88,CLUSTER,False,6.283333333333333,794
5270.0,,0.344,-35.19,0.13,18842.02,Metal Loss,External,12.0,0.041,,,0.63,5.35,12:03,near girth weld Recoat,,0.7,590.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_18842.0,True,18842.02,18842.02,METAL_LOSS,False,12.05,795
5270.0,,0.344,-35.2,0.12,18842.02,Metal Loss,External,18.0,0.062,,,0.47,1.22,11:38,near girth weld Recoat,,0.7,590.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.99,2046.6,,,,,,,2015,Metal Loss_18842.0,True,18842.02,18842.02,METAL_LOSS,False,11.633333333333333,796
5400.0,,0.344,-39.07,0.86,19323.51,Metal Loss,External,16.0,0.055,,,0.63,2.21,5:19,,,0.7,545.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.97,2045.19,,,,,,,2015,Metal Loss_19323.5,True,19323.51,19323.51,METAL_LOSS,False,5.316666666666666,813
5400.0,,0.344,-39.79,0.14,19324.23,Metal Loss,External,11.0,0.038,,,0.47,0.91,7:42,near girth weld,,0.7,545.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_19324.2,True,19324.23,19324.23,METAL_LOSS,False,7.7,814
5620.0,,0.344,-39.29,0.86,20203.62,Metal Loss,External,10.0,0.034,,,0.43,1.34,5:48,,,0.7,367.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_20203.6,True,20203.62,20203.62,METAL_LOSS,False,5.8,837
5660.0,,0.344,-39.09,1.04,20363.63,Cluster,External,34.0,0.117,,,1.98,1.68,6:41,,,0.7,316.04,,,,1160.0,65000.0,,1342.0,1415.09,1964.81,1476.02,2049.42,1510.75,2097.64,0.79,1.77,2015,Cluster_20363.6,True,20363.63,20363.63,CLUSTER,False,6.683333333333334,842
5660.0,,0.344,-39.28,0.84,20363.82,Metal Loss,External,25.0,0.086,,,0.75,1.89,7:17,,,0.7,315.98,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.39,2038.82,1539.78,2137.94,1540.54,2139.0,0.75,1.84,2015,Metal Loss_20363.8,True,20363.82,20363.82,METAL_LOSS,False,7.283333333333333,843
5680.0,,0.344,-37.59,1.11,20442.48,Metal Loss,External,19.0,0.065,,,1.22,2.09,5:54,,,0.7,290.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.3,2030.37,,,,,,,2015,Metal Loss_20442.5,True,20442.48,20442.48,METAL_LOSS,False,5.9,846
5840.0,,0.344,-39.16,0.86,21048.9,Metal Loss,External,25.0,0.086,,,0.55,1.73,6:11,,,0.7,148.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.95,2043.76,1543.77,2143.49,1544.19,2144.07,0.75,1.85,2015,Metal Loss_21048.9,True,21048.9,21048.9,METAL_LOSS,False,6.183333333333334,863
5870.0,,0.344,-39.16,0.85,21150.01,Metal Loss,External,11.0,0.038,,,0.47,0.98,6:32,,,0.7,144.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21150.0,True,21150.01,21150.01,METAL_LOSS,False,6.533333333333333,868
5910.0,,0.344,-39.18,0.87,21310.24,Metal Loss,External,32.0,0.11,,,0.75,2.32,5:29,Recoat,,0.7,140.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.95,2035.43,1536.81,2133.82,1538.18,2135.73,0.75,1.84,2015,Metal Loss_21310.2,True,21310.24,21310.24,METAL_LOSS,False,5.483333333333333,875
5910.0,,0.344,-39.2,0.85,21310.26,Metal Loss,External,17.0,0.058,,,0.55,1.06,4:36,Recoat,,0.7,140.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.48,2045.89,,,,,,,2015,Metal Loss_21310.3,True,21310.26,21310.26,METAL_LOSS,False,4.6,876
5920.0,,0.344,-0.64,39.36,21311.75,Metal Loss,External,11.0,0.038,,,1.06,0.94,5:27,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21311.8,True,21311.75,21311.75,METAL_LOSS,False,5.45,878
5920.0,,0.344,-0.72,39.29,21311.82,Cluster,External,49.0,0.169,,,1.62,8.48,7:22,Recoat,,0.7,140.72,,,,1160.0,65000.0,,1342.0,1403.7,1949.01,1458.71,2025.38,1471.3,2042.86,0.8,1.75,2015,Cluster_21311.8,True,21311.82,21311.82,CLUSTER,False,7.366666666666666,879
5920.0,,0.344,-0.73,39.27,21311.84,Metal Loss,External,24.0,0.083,,,0.94,1.89,9:04,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.79,2033.83,1535.73,2132.33,1536.78,2133.77,0.76,1.84,2015,Metal Loss_21311.8,True,21311.84,21311.84,METAL_LOSS,False,9.066666666666666,880
5920.0,,0.344,-0.75,39.25,21311.86,Metal Loss,External,17.0,0.058,,,0.87,3.03,3:37,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.75,2040.72,,,,,,,2015,Metal Loss_21311.9,True,21311.86,21311.86,METAL_LOSS,False,3.6166666666666667,881
5920.0,,0.344,-0.75,39.25,21311.86,Metal Loss,External,14.0,0.048,,,0.35,0.59,4:30,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.26,2048.36,,,,,,,2015,Metal Loss_21311.9,True,21311.86,21311.86,METAL_LOSS,False,4.5,882
5920.0,,0.344,-0.81,39.19,21311.92,Metal Loss,External,26.0,0.089,,,0.59,1.5,5:21,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.96,2042.39,1542.65,2141.93,1543.19,2142.69,0.75,1.85,2015,Metal Loss_21311.9,True,21311.92,21311.92,METAL_LOSS,False,5.35,883
5920.0,,0.344,-0.83,39.18,21311.94,Metal Loss,External,31.0,0.107,,,0.55,2.44,4:37,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.67,2041.98,1542.24,2141.36,1542.95,2142.35,0.75,1.85,2015,Metal Loss_21311.9,True,21311.94,21311.94,METAL_LOSS,False,4.616666666666667,884
5920.0,,0.344,-0.99,39.01,21312.1,Metal Loss,External,17.0,0.058,,,0.47,0.98,4:24,Recoat,,0.7,140.71,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.23,2046.93,,,,,,,2015,Metal Loss_21312.1,True,21312.1,21312.1,METAL_LOSS,False,4.4,885
5920.0,,0.344,-25.86,14.14,21336.97,Metal Loss,External,24.0,0.083,,,1.18,1.61,6:23,Repaired?,,0.7,140.15,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.26,2026.15,1529.42,2123.57,1530.98,2125.72,0.76,1.83,2015,Metal Loss_21337.0,True,21336.97,21336.97,METAL_LOSS,False,6.383333333333334,889
5920.0,,0.344,-26.1,13.91,21337.2,Cluster,External,35.0,0.12,,,1.92,4.23,6:16,Repaired?,,0.7,140.15,,,,1160.0,65000.0,,1342.0,1414.76,1964.35,1475.49,2048.68,1482.5,2058.41,0.79,1.77,2015,Cluster_21337.2,True,21337.2,21337.2,CLUSTER,False,6.266666666666667,890
5930.0,,0.344,-16.0,24.07,21367.11,Metal Loss,External,11.0,0.038,,,1.61,2.21,5:25,,,0.7,139.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21367.1,True,21367.11,21367.11,METAL_LOSS,False,5.416666666666667,894
5930.0,,0.344,-16.56,23.51,21367.67,Metal Loss,External,15.0,0.052,,,1.93,2.6,6:04,,,0.7,139.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,1453.11,2017.6,,,,,,,2015,Metal Loss_21367.7,True,21367.67,21367.67,METAL_LOSS,False,6.066666666666666,895
5930.0,,0.344,-17.32,22.75,21368.43,Metal Loss,External,10.0,0.034,,,1.93,1.93,7:03,,,0.7,139.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21368.4,True,21368.43,21368.43,METAL_LOSS,False,7.05,896
5930.0,,0.344,-17.77,22.29,21368.88,Metal Loss,External,11.0,0.038,,,1.14,2.09,6:54,,,0.7,139.41,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21368.9,True,21368.88,21368.88,METAL_LOSS,False,6.9,897
5930.0,,0.344,-18.15,21.91,21369.26,Metal Loss,External,14.0,0.048,,,1.14,0.67,6:34,,,0.7,139.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.5,2037.59,,,,,,,2015,Metal Loss_21369.3,True,21369.26,21369.26,METAL_LOSS,False,6.566666666666666,898
5930.0,,0.344,-18.21,21.86,21369.32,Metal Loss,External,19.0,0.065,,,1.73,1.81,4:57,,,0.7,139.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,1451.09,2014.8,,,,,,,2015,Metal Loss_21369.3,True,21369.32,21369.32,METAL_LOSS,False,4.95,899
5930.0,,0.344,-18.38,21.68,21369.49,Metal Loss,External,13.0,0.045,,,1.06,1.97,5:46,,,0.7,139.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.08,2039.78,,,,,,,2015,Metal Loss_21369.5,True,21369.49,21369.49,METAL_LOSS,False,5.766666666666667,900
5930.0,,0.344,-18.45,21.62,21369.56,Cluster,External,28.0,0.096,,,3.19,9.3,5:50,,,0.7,139.4,,,,1160.0,65000.0,,1342.0,1383.99,1921.63,1437.24,1995.57,1470.31,2041.49,0.81,1.72,2015,Cluster_21369.6,True,21369.56,21369.56,CLUSTER,False,5.833333333333333,901
5930.0,,0.344,-18.46,21.61,21369.57,Metal Loss,External,10.0,0.034,,,0.39,0.59,6:24,,,0.7,139.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21369.6,True,21369.57,21369.57,METAL_LOSS,False,6.4,902
5930.0,,0.344,-18.88,21.19,21369.99,Metal Loss,External,14.0,0.048,,,0.59,1.69,6:18,,,0.7,139.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.62,2046.09,,,,,,,2015,Metal Loss_21370.0,True,21369.99,21369.99,METAL_LOSS,False,6.3,903
5930.0,,0.344,-19.02,21.05,21370.13,Cluster,External,18.0,0.062,,,0.82,3.19,6:32,,,0.7,139.38,,,,1160.0,65000.0,,1342.0,1469.87,2040.88,,,,,,,2015,Cluster_21370.1,True,21370.13,21370.13,CLUSTER,False,6.533333333333333,904
5930.0,,0.344,-19.27,20.8,21370.38,Metal Loss,External,10.0,0.034,,,1.18,5.04,5:02,,,0.7,139.38,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21370.4,True,21370.38,21370.38,METAL_LOSS,False,5.033333333333333,905
5930.0,,0.344,-19.37,20.7,21370.48,Metal Loss,External,20.0,0.069,,,1.89,2.21,6:18,,,0.7,139.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1445.34,2006.81,1513.32,2101.21,1515.14,2103.73,0.77,1.81,2015,Metal Loss_21370.5,True,21370.48,21370.48,METAL_LOSS,False,6.3,906
5930.0,,0.344,-20.1,19.96,21371.21,Metal Loss,External,14.0,0.048,,,1.97,3.58,5:38,,,0.7,139.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1454.15,2019.05,,,,,,,2015,Metal Loss_21371.2,True,21371.21,21371.21,METAL_LOSS,False,5.633333333333333,907
5930.0,,0.344,-31.29,8.77,21382.4,Metal Loss,External,24.0,0.083,,,1.42,3.23,4:49,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1452.69,2017.03,1521.84,2113.04,1524.0,2116.04,0.76,1.82,2015,Metal Loss_21382.4,True,21382.4,21382.4,METAL_LOSS,False,4.816666666666666,909
5930.0,,0.344,-32.76,7.3,21383.87,Metal Loss,External,12.0,0.041,,,1.81,1.85,4:38,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21383.9,True,21383.87,21383.87,METAL_LOSS,False,4.633333333333333,910
5930.0,,0.344,-33.06,7.01,21384.17,Metal Loss,External,13.0,0.045,,,0.55,1.02,4:19,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.18,2046.86,,,,,,,2015,Metal Loss_21384.2,True,21384.17,21384.17,METAL_LOSS,False,4.316666666666666,911
5930.0,,0.344,-33.27,6.8,21384.38,Cluster,External,23.0,0.079,,,3.0,3.44,4:43,,,0.7,139.17,,,,1160.0,65000.0,,1342.0,1407.81,1954.71,1467.33,2037.35,1485.78,2062.96,0.79,1.76,2015,Cluster_21384.4,True,21384.38,21384.38,CLUSTER,False,4.716666666666667,912
5930.0,,0.344,-33.27,6.79,21384.38,Metal Loss,External,47.0,0.162,,,1.1,1.22,3:57,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1440.52,2000.12,1505.16,2089.88,1512.04,2099.43,0.77,1.8,2015,Metal Loss_21384.4,True,21384.38,21384.38,METAL_LOSS,False,3.95,913
5930.0,,0.344,-33.28,6.78,21384.39,Metal Loss,External,12.0,0.041,,,0.63,1.89,4:34,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21384.4,True,21384.39,21384.39,METAL_LOSS,False,4.566666666666666,914
5930.0,,0.344,-33.43,6.63,21384.54,Metal Loss,External,10.0,0.034,,,0.51,0.98,4:25,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21384.5,True,21384.54,21384.54,METAL_LOSS,False,4.416666666666667,915
5930.0,,0.344,-33.47,6.59,21384.58,Cluster,External,47.0,0.162,,,5.38,5.45,4:05,,,0.7,139.17,,,,1160.0,65000.0,,1342.0,1207.22,1676.19,1198.93,1664.69,1370.96,1903.54,0.97,1.44,2015,Cluster_21384.6,True,21384.58,21384.58,CLUSTER,False,4.083333333333333,916
5930.0,,0.344,-33.52,6.54,21384.63,Metal Loss,External,11.0,0.038,,,0.32,0.75,4:24,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21384.6,True,21384.63,21384.63,METAL_LOSS,False,4.4,917
5930.0,,0.344,-34.28,5.78,21385.39,Metal Loss,External,25.0,0.086,,,1.46,1.89,4:40,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.45,2013.92,1519.19,2109.36,1521.73,2112.88,0.76,1.82,2015,Metal Loss_21385.4,True,21385.39,21385.39,METAL_LOSS,False,4.666666666666667,918
5930.0,,0.344,-34.58,5.49,21385.69,Metal Loss,External,14.0,0.048,,,1.5,1.97,4:39,,,0.7,139.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.07,2030.04,,,,,,,2015,Metal Loss_21385.7,True,21385.69,21385.69,METAL_LOSS,False,4.65,919
5930.0,,0.344,-39.17,0.89,21390.28,Metal Loss,External,54.0,0.186,,,1.14,3.64,7:23,Repaired?,,0.7,139.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,1429.89,1985.36,1490.39,2069.36,1500.65,2083.61,0.78,1.78,2015,Metal Loss_21390.3,True,21390.28,21390.28,METAL_LOSS,False,7.383333333333334,922
5940.0,,0.344,-0.65,39.45,21391.82,Cluster,External,45.0,0.155,,,2.11,5.13,8:41,Recoat,,0.7,139.16,,,,1160.0,65000.0,,1342.0,1378.11,1913.47,1427.43,1981.95,1501.61,2084.95,0.81,1.71,2015,Cluster_21391.8,True,21391.82,21391.82,CLUSTER,False,8.683333333333334,925
5940.0,,0.344,-0.66,39.43,21391.84,Cluster,External,27.0,0.093,,,1.82,3.06,3:21,Recoat,,0.7,139.16,,,,1160.0,65000.0,,1342.0,1435.58,1993.27,1501.5,2084.79,1514.44,2102.76,0.77,1.8,2015,Cluster_21391.8,True,21391.84,21391.84,CLUSTER,False,3.35,926
5940.0,,0.344,-0.72,39.38,21391.89,Cluster,External,23.0,0.079,,,1.34,8.59,6:54,Recoat,,0.7,139.16,,,,1160.0,65000.0,,1342.0,1455.92,2021.5,1525.61,2118.27,1526.65,2119.71,0.76,1.83,2015,Cluster_21391.9,True,21391.89,21391.89,CLUSTER,False,6.9,927
5940.0,,0.344,-0.77,39.32,21391.95,Metal Loss,External,13.0,0.045,,,2.09,11.57,4:32,Recoat,,0.7,139.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,1454.11,2018.99,,,,,,,2015,Metal Loss_21392.0,True,21391.95,21391.95,METAL_LOSS,False,4.533333333333333,928
5940.0,,0.344,-0.78,39.31,21391.96,Metal Loss,External,19.0,0.065,,,0.83,1.38,10:43,Recoat,,0.7,139.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.45,2040.3,,,,,,,2015,Metal Loss_21392.0,True,21391.96,21391.96,METAL_LOSS,False,10.716666666666667,929
5950.0,,0.344,-37.06,3.01,21468.32,Cluster,External,26.0,0.089,,,2.33,8.4,6:09,Recoat,,0.7,139.35,,,,1160.0,65000.0,,1342.0,1419.74,1971.28,1482.31,2058.14,1502.26,2085.86,0.78,1.77,2015,Cluster_21468.3,True,21468.32,21468.32,CLUSTER,False,6.15,933
5950.0,,0.344,-37.08,2.99,21468.35,Metal Loss,External,12.0,0.041,,,0.59,0.98,5:40,Recoat,,0.7,139.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21468.3,True,21468.35,21468.35,METAL_LOSS,False,5.666666666666667,934
5950.0,,0.344,-37.15,2.92,21468.42,Metal Loss,External,11.0,0.038,,,0.71,0.59,5:53,Recoat,,0.7,139.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21468.4,True,21468.42,21468.42,METAL_LOSS,False,5.883333333333333,935
5950.0,,0.344,-37.16,2.9,21468.43,Metal Loss,External,13.0,0.045,,,0.51,0.63,5:39,Recoat,,0.7,139.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.51,2047.32,,,,,,,2015,Metal Loss_21468.4,True,21468.43,21468.43,METAL_LOSS,False,5.65,936
5950.0,,0.344,-37.31,2.75,21468.58,Metal Loss,External,13.0,0.045,,,1.61,1.85,5:46,Recoat,,0.7,139.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.53,2029.3,,,,,,,2015,Metal Loss_21468.6,True,21468.58,21468.58,METAL_LOSS,False,5.766666666666667,937
5950.0,,0.344,-37.32,2.75,21468.59,Metal Loss,External,12.0,0.041,,,0.43,0.59,06:00,Recoat,,0.7,139.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21468.6,True,21468.59,21468.59,METAL_LOSS,False,6.0,938
5950.0,,0.344,-37.41,2.66,21468.68,Metal Loss,External,38.0,0.131,,,1.3,0.79,6:28,Recoat,,0.7,139.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1440.7,2000.38,1506.65,2091.94,1512.26,2099.74,0.77,1.8,2015,Metal Loss_21468.7,True,21468.68,21468.68,METAL_LOSS,False,6.466666666666667,939
5950.0,,0.344,-37.42,2.65,21468.69,Metal Loss,External,32.0,0.11,,,1.89,5.35,7:07,Recoat,,0.7,139.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1422.65,1975.31,1485.5,2062.57,1492.68,2072.54,0.78,1.78,2015,Metal Loss_21468.7,True,21468.69,21468.69,METAL_LOSS,False,7.116666666666666,940
5980.0,,0.344,-0.86,39.17,21552.33,Metal Loss,External,11.0,0.038,,,0.59,0.67,5:29,,,0.7,139.9,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21552.3,True,21552.33,21552.33,METAL_LOSS,False,5.483333333333333,945
6010.0,,0.344,-38.67,1.22,21710.28,Metal Loss,External,16.0,0.055,,,0.55,1.3,5:26,,,0.7,136.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.66,2046.14,,,,,,,2015,Metal Loss_21710.3,True,21710.28,21710.28,METAL_LOSS,False,5.433333333333334,949
6060.0,,0.344,-11.13,28.98,21845.43,Metal Loss,External,19.0,0.065,,,0.75,1.46,6:54,,,0.7,106.91,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.7,2042.03,,,,,,,2015,Metal Loss_21845.4,True,21845.43,21845.43,METAL_LOSS,False,6.9,955
6060.0,,0.344,-39.22,0.88,21873.53,Metal Loss,External,34.0,0.117,,,0.75,1.5,5:21,,,0.7,107.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.78,2033.82,1535.39,2131.85,1537.02,2134.11,0.76,1.84,2015,Metal Loss_21873.5,True,21873.53,21873.53,METAL_LOSS,False,5.35,956
6060.0,,0.344,-39.23,0.87,21873.53,Metal Loss,External,11.0,0.038,,,0.63,1.3,4:19,,,0.7,107.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21873.5,True,21873.53,21873.53,METAL_LOSS,False,4.316666666666666,957
6070.0,,0.344,-0.81,39.29,21875.21,Metal Loss,External,18.0,0.062,,,0.79,5.75,7:34,,,0.7,108.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.54,2041.81,,,,,,,2015,Metal Loss_21875.2,True,21875.21,21875.21,METAL_LOSS,False,7.566666666666666,959
6070.0,,0.344,-0.82,39.27,21875.23,Metal Loss,External,12.0,0.041,,,1.34,0.98,3:44,,,0.7,108.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21875.2,True,21875.23,21875.23,METAL_LOSS,False,3.7333333333333334,960
6070.0,,0.344,-0.85,39.24,21875.26,Metal Loss,External,19.0,0.065,,,0.91,4.17,4:24,,,0.7,108.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.11,2038.43,,,,,,,2015,Metal Loss_21875.3,True,21875.26,21875.26,METAL_LOSS,False,4.4,961
6090.0,,0.344,-0.75,39.34,21955.27,Metal Loss,External,11.0,0.038,,,1.22,2.72,5:01,,,0.7,116.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_21955.3,True,21955.27,21955.27,METAL_LOSS,False,5.016666666666667,964
6100.0,,0.344,-39.16,0.91,22033.77,Cluster,External,51.0,0.175,,,3.56,12.51,5:10,,,0.7,116.08,,,,1160.0,65000.0,,1342.0,1260.37,1750.0,1269.62,1762.84,1420.52,1972.35,0.91,1.52,2015,Cluster_22033.8,True,22033.77,22033.77,CLUSTER,False,5.166666666666667,966
6100.0,,0.344,-39.17,0.89,22033.79,Metal Loss,External,21.0,0.072,,,1.42,3.78,8:51,,,0.7,116.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.06,2021.71,1525.84,2118.59,1527.21,2120.5,0.76,1.83,2015,Metal Loss_22033.8,True,22033.79,22033.79,METAL_LOSS,False,8.85,967
6100.0,,0.344,-39.42,0.65,22034.04,Metal Loss,External,14.0,0.048,,,0.91,0.59,5:29,,,0.7,116.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.45,2041.68,,,,,,,2015,Metal Loss_22034.0,True,22034.04,22034.04,METAL_LOSS,False,5.483333333333333,968
6100.0,,0.344,-39.44,0.63,22034.05,Metal Loss,External,13.0,0.045,,,0.43,0.67,6:33,,,0.7,116.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.95,2047.93,,,,,,,2015,Metal Loss_22034.0,True,22034.05,22034.05,METAL_LOSS,False,6.55,969
6110.0,,0.344,-0.73,39.35,22035.41,Metal Loss,External,27.0,0.093,,,2.21,0.63,7:17,,,0.7,116.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1421.75,1974.07,1484.74,2061.53,1490.77,2069.89,0.78,1.78,2015,Metal Loss_22035.4,True,22035.41,22035.41,METAL_LOSS,False,7.283333333333333,971
6110.0,,0.344,-0.78,39.3,22035.46,Metal Loss,External,14.0,0.048,,,1.89,2.01,6:46,,,0.7,116.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.4,2020.79,,,,,,,2015,Metal Loss_22035.5,True,22035.46,22035.46,METAL_LOSS,False,6.766666666666667,972
