joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,Metal Loss Depth + Tolerance[%],Dimension Classification,Metal Loss Depth Tolerance [%] (includes seamless and HAZ and modified specs),Dent Depth[%],Dent Depth[in],Is any part of the dent affecting the top of the pipe? [Y/N],anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Was anomaly sizing reviewed by analyst? [Y/N],Was anomaly sizing/dimensions manually changed? [Y/N],Magnetization Level [kA/m] for MFL survey or Actual WT [in] for UT Survey,elevation_ft,Seam Position[hh:mm],Distance To Seam Weld [in],Tool,design_pressure_psi,smys_psi,Pipe Type,Pipe Diameter (O.D.)[in.],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,Length Tolerance [in],Width Tolerance [in],inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,cluster_id,clock_hours
480,40.256,0.344,32.795,7.461,1195.889,Metal Loss,Internal,13.0,0.044,28.0,CIGR,25.0,,,,0.7,2.2,4:29,INT ML,12,N,N,5.97,315.657,02:48,10.681,CMFL,1025,65000,E.R. WELD,24,1544.5,2145.1,1543.8,2144.1,0.664,1.151,1.0,1.2,2022,Metal Loss_1195.9,True,1195.889,1195.1319999999998,11,4.483333333333333
480,40.256,0.344,33.084,7.172,1196.178,Metal Loss,Internal,14.0,0.048,29.0,PITT,20.0,,,,0.6,0.7,4:24,INT ML,12,N,N,5.97,315.744,02:48,10.053,CMFL,1025,65000,E.R. WELD,24,1544.8,2145.6,1544.2,2144.7,0.664,1.152,0.6,1.2,2022,Metal Loss_1196.2,True,1196.178,1195.421,11,4.4
480,40.256,0.344,33.32,6.936,1196.414,Metal Loss,Internal,11.0,0.038,26.0,PITT,20.0,,,,0.7,1.0,4:28,INT ML,12,N,N,5.97,315.816,02:48,10.472,CMFL,1025,65000,E.R. WELD,24,1545.4,2146.4,1544.9,2145.7,0.663,1.152,0.6,1.2,2022,Metal Loss_1196.4,True,1196.414,1195.657,11,4.466666666666667
480,40.256,0.344,34.242,6.014,1197.336,Metal Loss,Internal,11.0,0.038,31.0,AXSL,20.0,,,,0.6,0.2,4:17,INT ML,12,N,N,5.97,316.096,02:48,9.425,CMFL,1025,65000,E.R. WELD,24,1545.6,2146.6,1545.1,2145.9,0.663,1.152,1.0,1.2,2022,Metal Loss_1197.3,True,1197.336,1196.579,11,4.283333333333333
480,40.256,0.344,34.793,5.463,1197.887,Metal Loss,Internal,12.0,0.041,27.0,GENE,20.0,,,,10.4,3.1,4:19,INT ML,12,N,N,5.97,316.263,02:48,10.263,CMFL,1025,65000,E.R. WELD,24,1439.1,1998.7,1504.7,2089.9,0.712,1.073,1.0,1.2,2022,Metal Loss_1197.9,True,1197.887,1197.13,11,4.316666666666666
480,40.256,0.344,37.375,2.881,1200.469,Metal Loss,Internal,11.0,0.038,26.0,GENE,20.0,,,,8.3,1.7,5:51,INT ML,12,N,N,5.97,317.047,02:48,19.478,CMFL,1025,65000,E.R. WELD,24,1456.5,2022.9,1485.3,2062.9,0.704,1.087,1.0,1.2,2022,Metal Loss_1200.5,True,1200.469,1199.712,11,5.85
480,40.256,0.344,37.513,2.743,1200.607,Metal Loss,Internal,12.0,0.041,27.0,GENE,20.0,,,,2.6,1.6,4:18,INT ML,12,N,N,5.97,317.089,02:48,10.053,CMFL,1025,65000,E.R. WELD,24,1516.4,2106.1,1523.6,2116.1,0.676,1.13,1.0,1.2,2022,Metal Loss_1200.6,True,1200.607,1199.85,11,4.3
480,40.256,0.344,38.241,2.014,1201.335,Metal Loss,Internal,11.0,0.038,26.0,GENE,25.0,,,,1.2,2.6,5:54,INT ML,12,N,N,5.97,317.31,02:48,18.85,CMFL,1025,65000,E.R. WELD,24,1540.1,2139.1,1539.9,2138.7,0.666,1.148,1.0,1.2,2022,Metal Loss_1201.3,True,1201.335,1200.578,11,5.9
480,40.256,0.344,38.927,1.329,1202.021,Metal Loss,Internal,18.0,0.062,33.0,GENE,25.0,,,,4.3,2.2,5:55,INT ML,12,N,N,5.97,317.518,02:48,19.897,CMFL,1025,65000,E.R. WELD,24,1456.2,2022.5,1504.5,2089.6,0.704,1.085,1.0,1.2,2022,Metal Loss_1202.0,True,1202.021,1201.264,11,5.916666666666667
490,40.049,0.344,1.253,38.796,1204.603,Metal Loss,Internal,13.0,0.044,28.0,PITT,20.0,,,,0.5,0.7,5:43,INT ML,27,N,N,5.97,318.302,09:16,22.201,CMFL,1025,65000,E.R. WELD,24,1546.1,2147.3,1545.7,2146.8,0.663,1.152,0.6,1.2,2022,Metal Loss_1204.6,True,1204.603,1203.846,11,5.716666666666667
490,40.049,0.344,4.14,35.909,1207.49,Metal Loss,Internal,12.0,0.041,27.0,PITT,20.0,,,,0.6,0.9,5:48,INT ML,27,N,N,5.97,319.181,09:16,21.782,CMFL,1025,65000,E.R. WELD,24,1546.1,2147.3,1545.7,2146.8,0.663,1.152,0.6,1.2,2022,Metal Loss_1207.5,True,1207.49,1206.733,11,5.8
490,40.049,0.344,4.377,35.673,1207.726,Metal Loss,Internal,18.0,0.062,33.0,GENE,20.0,,,,4.2,3.9,5:56,INT ML,27,N,N,5.97,319.253,09:16,19.687,CMFL,1025,65000,E.R. WELD,24,1459.8,2027.5,1494.7,2076.0,0.702,1.087,1.0,1.2,2022,Metal Loss_1207.7,True,1207.726,1206.969,11,5.933333333333334
490,40.049,0.344,4.898,35.151,1208.248,Metal Loss,Internal,14.0,0.048,29.0,CIGR,25.0,,,,1.0,3.1,5:59,INT ML,27,N,N,5.97,319.413,09:16,19.897,CMFL,1025,65000,E.R. WELD,24,1540.5,2139.6,1540.4,2139.5,0.665,1.148,1.0,1.2,2022,Metal Loss_1208.2,True,1208.248,1207.491,11,5.983333333333333
490,40.049,0.344,5.358,34.692,1208.707,Metal Loss,Internal,14.0,0.048,29.0,GENE,20.0,,,,9.0,3.3,6:01,INT ML,27,N,N,5.97,319.553,09:16,20.735,CMFL,1025,65000,E.R. WELD,24,1429.4,1985.3,1474.3,2047.6,0.717,1.065,1.0,1.2,2022,Metal Loss_1208.7,True,1208.707,1207.95,11,6.016666666666667
490,40.049,0.344,6.417,33.632,1209.767,Metal Loss,Internal,18.0,0.062,33.0,CIGR,25.0,,,,0.4,1.5,5:55,INT ML,27,N,N,5.97,319.877,09:16,20.944,CMFL,1025,65000,E.R. WELD,24,1546.0,2147.2,1545.6,2146.6,0.663,1.152,1.0,1.2,2022,Metal Loss_1209.8,True,1209.767,1209.01,11,5.916666666666667
490,40.049,0.344,6.896,33.153,1210.246,Metal Loss,Internal,12.0,0.041,27.0,PITT,20.0,,,,0.5,0.5,6:07,INT ML,27,N,N,5.97,320.023,09:16,19.687,CMFL,1025,65000,E.R. WELD,24,1546.6,2148.0,1546.3,2147.7,0.663,1.153,0.6,1.2,2022,Metal Loss_1210.2,True,1210.246,1209.489,11,6.116666666666666
490,40.049,0.344,7.602,32.448,1210.951,Metal Loss,Internal,13.0,0.044,28.0,AXGR,20.0,,,,5.8,0.9,6:07,INT ML,27,N,N,5.97,320.238,09:16,19.897,CMFL,1025,65000,E.R. WELD,24,1466.8,2037.3,1514.6,2103.6,0.699,1.091,1.0,1.2,2022,Metal Loss_1211.0,True,1210.951,1210.194,11,6.116666666666666
490,40.049,0.344,8.799,31.25,1212.149,Metal Loss,Internal,18.0,0.062,33.0,GENE,20.0,,,,5.1,2.0,5:53,INT ML,27,N,N,5.97,320.604,09:16,21.572,CMFL,1025,65000,E.R. WELD,24,1441.6,2002.2,1512.7,2101.0,0.711,1.073,1.0,1.2,2022,Metal Loss_1212.1,True,1212.149,1211.3919999999998,11,5.883333333333333
490,40.049,0.344,9.537,30.512,1212.887,Metal Loss,Internal,14.0,0.048,29.0,GENE,20.0,,,,5.6,2.9,5:52,INT ML,27,N,N,5.97,320.829,09:16,20.944,CMFL,1025,65000,E.R. WELD,24,1458.7,2025.9,1505.7,2091.2,0.703,1.088,0.6,1.2,2022,Metal Loss_1212.9,True,1212.887,1212.13,11,5.866666666666667
490,40.049,0.344,10.22,29.829,1213.57,Metal Loss,Internal,13.0,0.044,28.0,GENE,20.0,,,,9.6,4.3,06:00,INT ML,27,N,N,5.97,321.038,09:16,21.782,CMFL,1025,65000,E.R. WELD,24,1433.5,1991.0,1464.6,2034.2,0.715,1.069,1.0,1.2,2022,Metal Loss_1213.6,True,1213.57,1212.813,11,6.0
490,40.049,0.344,11.276,28.773,1214.626,Metal Loss,Internal,10.0,0.034,25.0,GENE,20.0,,,,5.0,3.0,6:03,INT ML,27,N,N,5.97,321.36,09:16,19.268,CMFL,1025,65000,E.R. WELD,24,1490.4,2070.1,1507.8,2094.2,0.688,1.111,0.6,1.2,2022,Metal Loss_1214.6,True,1214.626,1213.869,11,6.05
490,40.049,0.344,14.249,25.801,1217.598,Metal Loss,Internal,11.0,0.038,26.0,GENE,20.0,,,,5.0,1.8,5:54,INT ML,27,N,N,5.97,322.268,09:16,20.944,CMFL,1025,65000,E.R. WELD,24,1484.1,2061.2,1505.8,2091.3,0.691,1.107,1.0,1.2,2022,Metal Loss_1217.6,True,1217.598,1216.841,11,5.9
490,40.049,0.344,14.902,25.148,1218.251,Metal Loss,Internal,15.0,0.052,30.0,GENE,20.0,,,,1.3,1.4,6:05,INT ML,27,N,N,5.97,322.467,09:16,19.897,CMFL,1025,65000,E.R. WELD,24,1535.0,2131.9,1532.3,2128.2,0.668,1.144,1.0,1.2,2022,Metal Loss_1218.3,True,1218.251,1217.494,11,6.083333333333333
490,40.049,0.344,15.423,24.626,1218.773,Metal Loss,Internal,16.0,0.055,31.0,GENE,20.0,,,,3.4,2.5,5:50,INT ML,27,N,N,5.97,322.627,09:16,20.944,CMFL,1025,65000,E.R. WELD,24,1485.3,2062.9,1513.2,2101.6,0.69,1.107,1.0,1.2,2022,Metal Loss_1218.8,True,1218.773,1218.0159999999998,11,5.833333333333333
490,40.049,0.344,16.273,23.776,1219.623,Metal Loss,Internal,15.0,0.052,30.0,GENE,20.0,,,,8.9,3.5,06:00,INT ML,27,N,N,5.97,322.886,09:16,19.478,CMFL,1025,65000,E.R. WELD,24,1419.8,1971.9,1476.3,2050.4,0.722,1.059,1.0,1.2,2022,Metal Loss_1219.6,True,1219.623,1218.866,11,6.0
490,40.049,0.344,17.201,22.848,1220.551,Metal Loss,Internal,12.0,0.041,32.0,AXSL,20.0,,,,0.7,0.2,5:46,INT ML,27,N,N,5.97,323.17,09:16,21.991,CMFL,1025,65000,E.R. WELD,24,1545.1,2146.0,1544.6,2145.2,0.663,1.152,1.0,1.2,2022,Metal Loss_1220.6,True,1220.551,1219.794,11,5.766666666666667
490,40.049,0.344,18.471,21.578,1221.821,Metal Loss,Internal,11.0,0.038,26.0,PITT,20.0,,,,0.7,0.5,5:53,INT ML,27,N,N,5.97,323.557,09:16,21.153,CMFL,1025,65000,E.R. WELD,24,1545.0,2145.9,1544.4,2145.1,0.664,1.152,0.6,1.2,2022,Metal Loss_1221.8,True,1221.821,1221.064,11,5.883333333333333
490,40.049,0.344,18.77,21.28,1222.119,Metal Loss,Internal,14.0,0.048,29.0,GENE,20.0,,,,4.3,1.5,5:58,INT ML,27,N,N,5.97,323.649,09:16,20.316,CMFL,1025,65000,E.R. WELD,24,1480.0,2055.5,1512.9,2101.2,0.693,1.102,1.0,1.2,2022,Metal Loss_1222.1,True,1222.119,1221.362,11,5.966666666666667
490,40.049,0.344,19.79,20.259,1223.14,Metal Loss,Internal,13.0,0.044,28.0,GENE,20.0,,,,6.5,3.0,6:04,INT ML,27,N,N,5.97,323.96,09:16,19.059,CMFL,1025,65000,E.R. WELD,24,1458.0,2025.0,1500.5,2084.0,0.703,1.086,0.6,1.2,2022,Metal Loss_1223.1,True,1223.14,1222.383,11,6.066666666666666
490,40.049,0.344,21.247,18.802,1224.596,Metal Loss,Internal,14.0,0.048,29.0,PITT,20.0,,,,0.4,0.5,6:16,INT ML,27,N,N,5.97,324.405,09:16,18.85,CMFL,1025,65000,E.R. WELD,24,1546.5,2147.9,1546.2,2147.5,0.663,1.153,0.6,1.2,2022,Metal Loss_1224.6,True,1224.596,1223.839,11,6.266666666666667
490,40.049,0.344,21.896,18.153,1225.246,Metal Loss,Internal,11.0,0.038,26.0,GENE,20.0,,,,2.9,3.6,6:03,INT ML,27,N,N,5.97,324.604,09:16,18.85,CMFL,1025,65000,E.R. WELD,24,1514.8,2103.9,1512.5,2100.8,0.677,1.128,1.0,1.2,2022,Metal Loss_1225.2,True,1225.246,1224.489,11,6.05
490,40.049,0.344,22.575,17.474,1225.925,Metal Loss,Internal,19.0,0.065,34.0,CISL,,,,,0.4,2.8,6:07,INT ML,27,N,N,5.97,324.811,09:16,19.687,CMFL,1025,65000,E.R. WELD,24,1546.6,2148.1,1546.3,2147.7,0.663,1.153,1.0,1.2,2022,Metal Loss_1225.9,True,1225.925,1225.168,11,6.116666666666666
490,40.049,0.344,24.252,15.797,1227.602,Metal Loss,Internal,11.0,0.038,26.0,GENE,25.0,,,,2.2,2.8,6:10,INT ML,27,N,N,5.97,325.323,09:16,20.106,CMFL,1025,65000,E.R. WELD,24,1526.0,2119.4,1524.2,2116.9,0.672,1.137,1.0,1.2,2022,Metal Loss_1227.6,True,1227.602,1226.845,11,6.166666666666667
490,40.049,0.344,25.636,14.413,1228.986,Metal Loss,Internal,11.0,0.038,26.0,GENE,20.0,,,,3.5,3.5,5:57,INT ML,27,N,N,5.97,325.745,09:16,20.316,CMFL,1025,65000,E.R. WELD,24,1504.2,2089.2,1512.8,2101.1,0.682,1.121,1.0,1.2,2022,Metal Loss_1229.0,True,1228.986,1228.229,11,5.95
490,40.049,0.344,38.005,2.044,1241.355,Metal Loss,Internal,12.0,0.041,27.0,GENE,20.0,,,,1.9,1.3,6:24,INT ML,27,N,N,5.97,329.523,09:16,18.012,CMFL,1025,65000,E.R. WELD,24,1526.8,2120.6,1522.7,2114.8,0.671,1.139,1.0,1.2,2022,Metal Loss_1241.4,True,1241.355,1240.598,12,6.4
490,40.049,0.344,38.993,1.056,1242.343,Metal Loss,Internal,15.0,0.052,30.0,GENE,25.0,,,,7.4,3.0,6:27,INT ML,27,N,N,5.97,329.824,09:16,17.593,CMFL,1025,65000,E.R. WELD,24,1435.6,1993.9,1484.1,2061.3,0.714,1.068,1.0,1.2,2022,Metal Loss_1242.3,True,1242.343,1241.586,12,6.45
550,34.997,0.344,15.335,19.662,1459.432,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,7.2,2.3,1:26,EXT ML ( NEAR SW ),5,N,N,5.97,406.778,01:12,1.466,CMFL,1025,65000,E.R. WELD,24,1450.9,2015.1,1432.6,1989.8,0.707,1.081,1.0,1.2,2022,Metal Loss_1459.4,True,1459.432,1458.675,13,1.4333333333333333
550,34.997,0.344,19.039,15.958,1463.136,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,6.5,2.2,01:00,EXT ML ( NEAR SW ),5,N,N,5.97,408.134,01:12,1.257,CMFL,1025,65000,E.R. WELD,24,1417.4,1968.5,1392.0,1933.4,0.723,1.057,1.0,1.2,2022,Metal Loss_1463.1,True,1463.136,1462.379,13,1.0
550,34.997,0.344,27.051,7.946,1471.148,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,6.0,1.4,1:11,EXT ML ( ON SW ),5,N,N,5.97,411.067,01:12,0.0,CMFL,1025,65000,E.R. WELD,24,1443.9,2005.5,1424.0,1977.7,0.71,1.078,1.0,1.2,2022,Metal Loss_1471.1,True,1471.148,1470.3909999999998,13,1.1833333333333333
600,40.157,0.344,39.216,0.945,1678.927,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,2.2,1.7,6:45,EXT ML,2,N,N,5.97,485.792,06:12,3.56,CMFL,1025,65000,E.R. WELD,24,1507.9,2094.4,1499.6,2082.8,0.68,1.124,1.0,1.2,2022,Metal Loss_1678.9,True,1678.927,1678.1699999999998,14,6.75
600,40.157,0.344,39.915,0.246,1679.626,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,3.3,3.2,8:01,EXT ML ( ON GW ),2,N,N,5.97,486.029,06:12,11.519,CMFL,1025,65000,E.R. WELD,24,1478.7,2053.7,1464.6,2034.1,0.693,1.101,1.0,1.2,2022,Metal Loss_1679.6,True,1679.626,1678.869,14,8.016666666666667
610,40.148,0.344,0.344,39.803,1680.213,Metal Loss,External,29.0,0.1,44.0,GENE,20.0,,,,10.3,5.3,7:46,EXT ML,5,N,N,5.97,486.228,UNKN,,CMFL,1025,65000,E.R. WELD,24,1274.6,1770.3,1376.7,1912.1,0.804,0.95,1.0,1.2,2022,Metal Loss_1680.2,True,1680.213,1679.456,14,7.766666666666667
610,40.148,0.344,0.837,39.308,1680.709,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,2.3,3.1,12:31,EXT ML,5,N,N,5.97,486.396,UNKN,,CMFL,1025,65000,E.R. WELD,24,1493.6,2074.5,1489.1,2068.2,0.686,1.114,1.0,1.2,2022,Metal Loss_1680.7,True,1680.709,1679.952,14,12.516666666666667
610,40.148,0.344,0.909,39.239,1680.778,Metal Loss,External,30.0,0.103,45.0,GENE,20.0,,,,1.7,1.5,9:30,EXT ML,5,N,N,5.97,486.419,UNKN,,CMFL,1025,65000,E.R. WELD,24,1499.5,2082.7,1487.7,2066.3,0.684,1.118,1.0,1.2,2022,Metal Loss_1680.8,True,1680.778,1680.021,14,9.5
610,40.148,0.344,1.024,39.124,1680.892,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,3.4,2.6,6:39,EXT ML,5,N,N,5.97,486.459,UNKN,,CMFL,1025,65000,E.R. WELD,24,1457.5,2024.3,1438.4,1997.8,0.703,1.087,1.0,1.2,2022,Metal Loss_1680.9,True,1680.892,1680.135,14,6.65
610,40.148,0.344,1.312,38.832,1681.184,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,1.4,1.3,4:50,EXT ML,5,N,N,5.97,486.557,UNKN,,CMFL,1025,65000,E.R. WELD,24,1523.5,2116.0,1518.0,2108.4,0.673,1.136,1.0,1.2,2022,Metal Loss_1681.2,True,1681.184,1680.427,14,4.833333333333333
710,40.026,0.344,36.667,3.356,2103.645,Metal Loss,Internal,25.0,0.086,40.0,GENE,20.0,,,,1.2,2.1,11:39,INT ML,5,N,N,5.97,621.109,02:36,19.268,CMFL,1025,65000,E.R. WELD,24,1527.0,2120.8,1528.1,2122.3,0.671,1.138,0.6,1.2,2022,Metal Loss_2103.6,True,2103.645,2102.888,15,11.65
710,40.026,0.344,37.959,2.064,2104.938,Metal Loss,Internal,19.0,0.065,34.0,GENE,20.0,,,,1.2,1.2,11:42,INT ML,5,N,N,5.97,621.489,02:36,18.221,CMFL,1025,65000,E.R. WELD,24,1533.9,2130.4,1530.8,2126.2,0.668,1.143,1.0,1.2,2022,Metal Loss_2104.9,True,2104.938,2104.181,15,11.7
710,40.026,0.344,38.143,1.883,2105.118,Metal Loss,Internal,19.0,0.065,34.0,AXGR,20.0,,,,3.0,1.1,12:34,INT ML,5,N,N,5.97,621.543,02:36,12.776,CMFL,1025,65000,E.R. WELD,24,1483.3,2060.2,1500.4,2083.9,0.691,1.106,0.6,1.2,2022,Metal Loss_2105.1,True,2105.118,2104.361,15,12.566666666666666
710,40.026,0.344,38.392,1.634,2105.367,Metal Loss,Internal,13.0,0.044,28.0,PITT,20.0,,,,1.0,1.3,11:44,INT ML,5,N,N,5.97,621.616,02:36,18.012,CMFL,1025,65000,E.R. WELD,24,1540.8,2140.0,1539.3,2137.9,0.665,1.148,0.6,1.2,2022,Metal Loss_2105.4,True,2105.367,2104.61,15,11.733333333333333
710,40.026,0.344,39.17,0.853,2106.148,Metal Loss,Internal,23.0,0.079,38.0,PITT,20.0,,,,1.0,1.1,11:41,INT ML,5,N,N,5.97,621.846,02:36,18.221,CMFL,1025,65000,E.R. WELD,24,1535.3,2132.4,1532.4,2128.4,0.668,1.144,0.6,1.2,2022,Metal Loss_2106.1,True,2106.148,2105.391,15,11.683333333333334
720,40.279,0.344,4.265,36.014,2111.266,Metal Loss,Internal,19.0,0.065,34.0,AXGR,20.0,,,,2.0,0.8,11:57,INT ML,16,N,N,5.97,623.355,04:00,25.342,CMFL,1025,65000,E.R. WELD,24,1511.7,2099.5,1504.0,2088.8,0.678,1.127,1.0,1.2,2022,Metal Loss_2111.3,True,2111.266,2110.509,15,11.95
720,40.279,0.344,6.624,33.655,2113.625,Metal Loss,Internal,26.0,0.089,41.0,AXGR,20.0,,,,1.6,0.5,11:57,INT ML,16,N,N,5.97,624.053,04:00,25.342,CMFL,1025,65000,E.R. WELD,24,1512.7,2100.9,1504.5,2089.6,0.678,1.127,1.0,1.2,2022,Metal Loss_2113.6,True,2113.625,2112.868,15,11.95
720,40.279,0.344,9.432,30.846,2116.434,Metal Loss,Internal,11.0,0.038,26.0,GENE,20.0,,,,4.2,1.3,12:03,INT ML,16,N,N,5.97,624.884,04:00,24.714,CMFL,1025,65000,E.R. WELD,24,1493.9,2074.8,1483.6,2060.5,0.686,1.114,1.0,1.2,2022,Metal Loss_2116.4,True,2116.434,2115.677,15,12.05
720,40.279,0.344,11.22,29.058,2118.222,Metal Loss,Internal,19.0,0.065,34.0,PITT,20.0,,,,2.0,1.1,12:02,INT ML,16,N,N,5.97,625.413,04:00,24.923,CMFL,1025,65000,E.R. WELD,24,1511.6,2099.5,1503.9,2088.8,0.678,1.127,0.6,1.2,2022,Metal Loss_2118.2,True,2118.222,2117.465,15,12.033333333333333
720,40.279,0.344,11.926,28.353,2118.927,Metal Loss,Internal,19.0,0.065,34.0,GENE,20.0,,,,1.3,2.4,11:54,INT ML,16,N,N,5.97,625.622,04:00,25.761,CMFL,1025,65000,E.R. WELD,24,1529.7,2124.6,1525.7,2119.1,0.67,1.14,1.0,1.2,2022,Metal Loss_2118.9,True,2118.927,2118.17,15,11.9
720,40.279,0.344,13.711,26.568,2120.712,Metal Loss,Internal,21.0,0.072,36.0,GENE,20.0,,,,1.3,1.8,11:57,INT ML,16,N,N,5.97,626.15,04:00,25.342,CMFL,1025,65000,E.R. WELD,24,1528.4,2122.7,1524.0,2116.7,0.671,1.139,1.0,1.2,2022,Metal Loss_2120.7,True,2120.712,2119.955,15,11.95
720,40.279,0.344,23.215,17.06,2130.22,Metal Loss,Internal,13.0,0.044,28.0,GENE,20.0,,,,2.3,1.5,11:53,INT ML,16,N,N,5.97,628.963,04:00,25.761,CMFL,1025,65000,E.R. WELD,24,1517.9,2108.2,1511.9,2099.9,0.675,1.132,1.0,1.2,2022,Metal Loss_2130.2,True,2130.22,2129.4629999999997,15,11.883333333333333
720,40.279,0.344,23.255,17.024,2130.256,Metal Loss,Internal,23.0,0.079,38.0,GENE,25.0,,,,8.1,2.4,12:58,INT ML,16,N,N,5.97,628.974,04:00,19.478,CMFL,1025,65000,E.R. WELD,24,1354.2,1880.8,1454.8,2020.5,0.757,1.011,1.0,1.2,2022,Metal Loss_2130.3,True,2130.256,2129.499,15,12.966666666666667
720,40.279,0.344,23.868,16.411,2130.869,Metal Loss,Internal,21.0,0.072,36.0,GENE,20.0,,,,4.4,2.6,11:47,INT ML,16,N,N,5.97,629.155,04:00,26.389,CMFL,1025,65000,E.R. WELD,24,1431.2,1987.8,1482.7,2059.3,0.716,1.069,1.0,1.2,2022,Metal Loss_2130.9,True,2130.869,2130.112,15,11.783333333333333
720,40.279,0.344,24.482,15.794,2131.486,Metal Loss,Internal,30.0,0.103,45.0,GENE,20.0,,,,3.3,2.6,11:47,INT ML,16,N,N,5.97,629.337,04:00,25.342,CMFL,1025,65000,E.R. WELD,24,1423.0,1976.4,1461.7,2030.1,0.72,1.061,0.6,1.2,2022,Metal Loss_2131.5,True,2131.486,2130.729,15,11.783333333333333
720,40.279,0.344,25.187,15.092,2132.188,Metal Loss,Internal,28.0,0.096,43.0,PITT,20.0,,,,0.6,1.1,11:56,INT ML,16,N,N,5.97,629.545,04:00,25.552,CMFL,1025,65000,E.R. WELD,24,1540.8,2140.0,1539.0,2137.5,0.665,1.149,0.6,1.2,2022,Metal Loss_2132.2,True,2132.188,2131.431,15,11.933333333333334
720,40.279,0.344,26.844,13.432,2133.848,Metal Loss,Internal,35.0,0.12,50.0,PITT,20.0,,,,0.5,0.7,11:47,INT ML,16,N,N,5.97,630.036,04:00,26.389,CMFL,1025,65000,E.R. WELD,24,1542.5,2142.4,1541.1,2140.4,0.665,1.15,0.6,1.2,2022,Metal Loss_2133.8,True,2133.848,2133.091,15,11.783333333333333
720,40.279,0.344,34.993,5.282,2141.998,Metal Loss,Internal,17.0,0.058,32.0,PITT,20.0,,,,1.2,0.9,11:51,INT ML,16,N,N,5.97,632.447,04:00,26.18,CMFL,1025,65000,E.R. WELD,24,1534.2,2130.9,1531.3,2126.9,0.668,1.144,0.6,1.2,2022,Metal Loss_2142.0,True,2141.998,2141.241,15,11.85
720,40.279,0.344,35.502,4.777,2142.503,Metal Loss,Internal,18.0,0.062,33.0,GENE,20.0,,,,4.6,1.5,11:48,INT ML,16,N,N,5.97,632.598,04:00,26.389,CMFL,1025,65000,E.R. WELD,24,1446.6,2009.1,1490.7,2070.4,0.709,1.079,1.0,1.2,2022,Metal Loss_2142.5,True,2142.503,2141.746,15,11.8
720,40.279,0.344,36.243,4.035,2143.245,Metal Loss,Internal,42.0,0.144,57.0,PITT,20.0,,,,0.7,0.8,11:52,INT ML,16,N,N,5.97,632.817,04:00,25.97,CMFL,1025,65000,E.R. WELD,24,1534.1,2130.7,1530.0,2125.0,0.668,1.143,0.6,1.2,2022,Metal Loss_2143.2,True,2143.245,2142.488,15,11.866666666666667
720,40.279,0.344,37.605,2.674,2144.606,Metal Loss,Internal,25.0,0.086,40.0,GENE,20.0,,,,4.8,4.7,11:24,INT ML,16,N,N,5.97,633.22,04:00,27.018,CMFL,1025,65000,E.R. WELD,24,1401.4,1946.5,1443.1,2004.3,0.731,1.042,1.0,1.2,2022,Metal Loss_2144.6,True,2144.606,2143.849,15,11.4
730,40.036,0.344,3.645,36.391,2150.925,Metal Loss,Internal,11.0,0.038,26.0,GENE,20.0,,,,5.3,1.7,11:29,INT ML,13,N,N,5.97,635.096,10:12,8.168,CMFL,1025,65000,E.R. WELD,24,1482.9,2059.5,1470.6,2042.5,0.691,1.105,1.0,1.2,2022,Metal Loss_2150.9,True,2150.925,2150.168,15,11.483333333333333
730,40.036,0.344,5.938,34.094,2153.222,Metal Loss,Internal,28.0,0.096,43.0,PITT,20.0,,,,0.9,0.9,11:52,INT ML,13,N,N,5.97,635.788,10:12,10.472,CMFL,1025,65000,E.R. WELD,24,1534.9,2131.8,1531.7,2127.3,0.668,1.144,0.6,1.2,2022,Metal Loss_2153.2,True,2153.222,2152.465,15,11.866666666666667
730,40.036,0.344,7.772,32.264,2155.052,Metal Loss,Internal,23.0,0.079,38.0,PITT,20.0,,,,1.0,0.8,5:23,INT ML,13,N,N,5.97,636.34,10:12,30.159,CMFL,1025,65000,E.R. WELD,24,1535.3,2132.4,1532.5,2128.4,0.668,1.144,0.6,1.2,2022,Metal Loss_2155.1,True,2155.052,2154.295,15,5.383333333333334
730,40.036,0.344,8.694,31.339,2155.978,Metal Loss,Internal,14.0,0.048,29.0,PITT,20.0,,,,0.9,1.2,11:33,INT ML,13,N,N,5.97,636.619,10:12,8.587,CMFL,1025,65000,E.R. WELD,24,1542.1,2141.8,1540.9,2140.1,0.665,1.15,0.6,1.2,2022,Metal Loss_2156.0,True,2155.978,2155.221,15,11.55
