joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,od_reduction_pct,od_reduction_in,anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation_ft,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop_psi,smys_psi,Seam Type,design_pressure_psi,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,cluster_id,clock_hours
4160.02,,0.5,-3.55,0.26,14971.82,Metal Loss,External,13.0,0.065,,,1.02,1.06,3:52,near girth weld,,0.7,42.57,,MFL-A/XT,,1160.0,60000.0,,1800.0,1973.82,2741.42,,,,,,,2015,Metal Loss_14971.8,True,14971.82,14971.82,10,3.8666666666666667
4160.02,,0.5,-3.58,0.23,14971.85,Metal Loss,External,13.0,0.065,,,1.14,2.09,2:38,near girth weld,,0.7,42.57,,MFL-A/XT,,1160.0,60000.0,,1800.0,1972.38,2739.42,,,,,,,2015,Metal Loss_14971.9,True,14971.85,14971.85,10,2.6333333333333333
4190.0,,0.344,-0.09,13.13,14972.17,Metal Loss,External,40.0,0.138,,,0.99,3.03,5:43,near girth weld Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1453.03,2017.5,1521.2,2112.14,1525.05,2117.49,0.76,1.82,2015,Metal Loss_14972.2,True,14972.17,14972.17,10,5.716666666666667
4190.0,,0.344,-0.26,12.96,14972.34,Metal Loss,External,14.0,0.048,,,0.79,0.59,3:37,Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.8,2043.55,,,,,,,2015,Metal Loss_14972.3,True,14972.34,14972.34,10,3.6166666666666667
4190.0,,0.344,-0.27,12.95,14972.35,Metal Loss,External,11.0,0.038,,,0.94,2.36,3:01,Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_14972.4,True,14972.35,14972.35,10,3.0166666666666666
4190.0,,0.344,-1.62,11.6,14973.7,Cluster,External,27.0,0.093,,,2.17,3.77,4:51,Recoat,,1.0,42.57,,,,1160.0,65000.0,,1342.0,1422.86,1975.6,1486.1,2063.41,1490.78,2069.91,0.78,1.78,2015,Cluster_14973.7,True,14973.7,14973.7,10,4.85
4190.0,,0.344,-2.08,11.14,14974.16,Metal Loss,External,21.0,0.072,,,0.67,1.38,2:58,Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.13,2042.62,1542.91,2142.29,1543.25,2142.76,0.75,1.85,2015,Metal Loss_14974.2,True,14974.16,14974.16,10,2.966666666666667
4190.0,,0.344,-2.18,11.04,14974.26,Metal Loss,External,10.0,0.034,,,1.93,2.32,3:47,Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_14974.3,True,14974.26,14974.26,10,3.783333333333333
4200.0,,0.344,-30.52,9.52,15015.82,Metal Loss,External,15.0,0.052,,,0.59,1.02,1:55,,,1.0,41.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.52,2045.95,,,,,,,2015,Metal Loss_15015.8,True,15015.82,15015.82,11,1.9166666666666665
4200.0,,0.344,-39.17,0.87,15024.47,Metal Loss,External,11.0,0.038,,,0.87,0.59,5:19,,,1.0,41.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15024.5,True,15024.47,15024.47,11,5.316666666666666
4200.0,,0.344,-39.18,0.86,15024.48,Metal Loss,External,10.0,0.034,,,0.59,2.48,3:02,,,1.0,41.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15024.5,True,15024.48,15024.48,11,3.033333333333333
4200.0,,0.344,-39.18,0.86,15024.49,Metal Loss,External,10.0,0.034,,,0.75,1.81,7:56,,,1.0,41.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15024.5,True,15024.49,15024.49,11,7.933333333333334
4210.0,,0.344,-0.81,39.23,15026.16,Metal Loss,External,11.0,0.038,,,0.83,1.42,12:59,,,0.7,41.32,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15026.2,True,15026.16,15026.16,11,12.983333333333333
4210.0,,0.344,-24.44,15.6,15049.79,Metal Loss,External,13.0,0.045,,,0.67,1.38,8:45,,,0.7,40.78,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.34,2045.7,,,,,,,2015,Metal Loss_15049.8,True,15049.79,15049.79,12,8.75
4210.0,,0.344,-27.08,12.96,15052.42,Metal Loss,External,10.0,0.034,,,2.13,1.93,8:44,,,0.7,40.69,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15052.4,True,15052.42,15052.42,12,8.733333333333333
4210.0,,0.344,-28.02,12.01,15053.37,Metal Loss,External,17.0,0.058,,,0.79,1.02,8:49,,,0.7,40.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.73,2042.08,,,,,,,2015,Metal Loss_15053.4,True,15053.37,15053.37,12,8.816666666666666
4210.0,,0.344,-28.54,11.5,15053.89,Metal Loss,External,13.0,0.045,,,0.43,0.94,8:50,,,0.7,40.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.95,2047.93,,,,,,,2015,Metal Loss_15053.9,True,15053.89,15053.89,12,8.833333333333334
4210.0,,0.344,-29.57,10.47,15054.91,Metal Loss,External,12.0,0.041,,,0.83,1.26,8:51,,,0.7,40.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15054.9,True,15054.91,15054.91,12,8.85
4210.0,,0.344,-29.61,10.43,15054.95,Metal Loss,External,18.0,0.062,,,0.67,1.06,8:14,,,0.7,40.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.09,2043.96,,,,,,,2015,Metal Loss_15055.0,True,15054.95,15054.95,12,8.233333333333333
4210.0,,0.344,-29.82,10.22,15055.17,Cluster,External,30.0,0.103,,,2.22,2.95,8:34,,,0.7,40.6,,,,1160.0,65000.0,,1342.0,1414.16,1963.52,1475.24,2048.34,1498.29,2080.33,0.79,1.77,2015,Cluster_15055.2,True,15055.17,15055.17,12,8.566666666666666
4210.0,,0.344,-30.32,9.71,15055.67,Metal Loss,External,23.0,0.079,,,1.58,1.77,8:05,,,0.7,40.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1449.14,2012.1,1517.74,2107.34,1520.03,2110.53,0.76,1.82,2015,Metal Loss_15055.7,True,15055.67,15055.67,12,8.083333333333334
4210.0,,0.344,-30.35,9.68,15055.7,Metal Loss,External,46.0,0.158,,,1.18,1.61,8:47,,,0.7,40.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1437.45,1995.87,1501.56,2084.88,1508.87,2095.03,0.77,1.8,2015,Metal Loss_15055.7,True,15055.7,15055.7,12,8.783333333333333
4210.0,,0.344,-30.7,9.34,15056.04,Metal Loss,External,13.0,0.045,,,1.85,1.1,8:52,,,0.7,40.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.78,2024.09,,,,,,,2015,Metal Loss_15056.0,True,15056.04,15056.04,12,8.866666666666667
4210.0,,0.344,-30.81,9.23,15056.15,Cluster,External,21.0,0.072,,,2.09,3.21,8:04,,,0.7,40.57,,,,1160.0,65000.0,,1342.0,1438.41,1997.2,1505.06,2089.74,1506.25,2091.39,0.77,1.8,2015,Cluster_15056.1,True,15056.15,15056.15,12,8.066666666666666
4210.0,,0.344,-34.14,5.9,15059.49,Metal Loss,External,17.0,0.058,,,1.89,1.38,09:00,,,0.7,40.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.47,2013.94,,,,,,,2015,Metal Loss_15059.5,True,15059.49,15059.49,12,9.0
4210.0,,0.344,-36.09,3.95,15061.44,Metal Loss,External,15.0,0.052,,,0.83,1.22,9:54,,,0.7,40.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.03,2042.48,,,,,,,2015,Metal Loss_15061.4,True,15061.44,15061.44,12,9.9
4220.0,,0.344,-4.09,36.02,15069.47,Metal Loss,External,23.0,0.079,,,1.61,2.91,3:53,,,0.7,40.15,,MFL-A/XT,,1160.0,65000.0,,1342.0,1448.11,2010.66,1516.53,2105.66,1518.91,2108.97,0.76,1.82,2015,Metal Loss_15069.5,True,15069.47,15069.47,12,3.8833333333333333
4220.0,,0.344,-4.35,35.75,15069.74,Metal Loss,External,10.0,0.034,,,0.75,1.61,3:53,,,0.7,40.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15069.7,True,15069.74,15069.74,12,3.8833333333333333
4220.0,,0.344,-8.23,31.87,15073.61,Metal Loss,External,10.0,0.034,,,0.75,1.38,5:10,,,0.7,40.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15073.6,True,15073.61,15073.61,12,5.166666666666667
4220.0,,0.344,-8.46,31.64,15073.85,Metal Loss,External,19.0,0.065,,,0.75,1.5,5:12,,,0.7,40.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.7,2042.03,,,,,,,2015,Metal Loss_15073.9,True,15073.85,15073.85,12,5.2
4220.0,,0.344,-8.64,31.47,15074.02,Metal Loss,External,20.0,0.069,,,0.71,1.3,5:33,,,0.7,40.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.9,2042.3,1542.66,2141.95,1542.97,2142.38,0.75,1.85,2015,Metal Loss_15074.0,True,15074.02,15074.02,12,5.55
4220.0,,0.344,-8.8,31.31,15074.18,Metal Loss,External,26.0,0.089,,,0.59,0.94,5:40,,,0.7,40.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.16,2042.67,1542.88,2142.24,1543.4,2142.97,0.75,1.85,2015,Metal Loss_15074.2,True,15074.18,15074.18,12,5.666666666666667
4220.0,,0.344,-10.73,29.37,15076.11,Metal Loss,External,10.0,0.034,,,0.35,0.67,12:42,,,0.7,39.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15076.1,True,15076.11,15076.11,12,12.7
4220.0,,0.344,-10.9,29.2,15076.28,Metal Loss,External,20.0,0.069,,,0.75,2.01,12:17,,,0.7,39.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.37,2041.57,1542.08,2141.13,1542.41,2141.6,0.75,1.85,2015,Metal Loss_15076.3,True,15076.28,15076.28,12,12.283333333333333
4220.0,,0.344,-20.69,19.41,15086.08,Metal Loss,External,12.0,0.041,,,0.87,2.17,4:14,,,0.7,39.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15086.1,True,15086.08,15086.08,12,4.233333333333333
4220.0,,0.344,-20.84,19.27,15086.22,Metal Loss,External,22.0,0.076,,,0.67,1.02,3:07,,,0.7,39.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.84,2042.23,1542.58,2141.83,1542.99,2142.4,0.75,1.85,2015,Metal Loss_15086.2,True,15086.22,15086.22,12,3.1166666666666667
4220.0,,0.344,-21.09,19.02,15086.47,Metal Loss,External,10.0,0.034,,,0.55,0.94,5:07,,,0.7,39.71,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15086.5,True,15086.47,15086.47,12,5.116666666666666
4220.0,,0.344,-21.22,18.88,15086.61,Metal Loss,External,10.0,0.034,,,0.67,0.79,5:06,,,0.7,39.71,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15086.6,True,15086.61,15086.61,12,5.1
4220.0,,0.344,-27.4,12.71,15092.78,Metal Loss,External,41.0,0.141,,,0.67,1.1,8:15,,,0.7,39.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.53,2033.46,1534.78,2131.01,1536.77,2133.77,0.76,1.84,2015,Metal Loss_15092.8,True,15092.78,15092.78,12,8.25
4220.0,,0.344,-27.59,12.52,15092.97,Metal Loss,External,11.0,0.038,,,0.83,0.63,7:57,,,0.7,39.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15093.0,True,15092.97,15092.97,12,7.95
4220.0,,0.344,-27.6,12.5,15092.99,Metal Loss,External,31.0,0.107,,,0.98,1.38,8:17,,,0.7,39.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.53,2026.52,1529.44,2123.59,1531.6,2126.59,0.76,1.83,2015,Metal Loss_15093.0,True,15092.99,15092.99,12,8.283333333333333
4220.0,,0.344,-28.51,11.6,15093.89,Metal Loss,External,10.0,0.034,,,1.38,1.89,6:19,,,0.7,39.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15093.9,True,15093.89,15093.89,12,6.316666666666666
4220.0,,0.344,-28.59,11.51,15093.97,Metal Loss,External,10.0,0.034,,,0.59,1.06,9:19,,,0.7,39.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15094.0,True,15093.97,15093.97,12,9.316666666666666
4220.0,,0.344,-29.48,10.63,15094.86,Metal Loss,External,19.0,0.065,,,0.67,1.61,1:08,,,0.7,39.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.68,2043.39,,,,,,,2015,Metal Loss_15094.9,True,15094.86,15094.86,12,1.1333333333333333
4220.0,,0.344,-29.56,10.54,15094.95,Metal Loss,External,27.0,0.093,,,0.47,0.94,9:16,,,0.7,39.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.82,2044.98,1544.73,2144.82,1545.1,2145.34,0.75,1.85,2015,Metal Loss_15095.0,True,15094.95,15094.95,12,9.266666666666667
4220.0,,0.344,-29.69,10.42,15095.07,Metal Loss,External,49.0,0.169,,,1.02,1.89,9:09,,,0.7,39.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1443.37,2004.08,1508.34,2094.29,1514.94,2103.46,0.77,1.81,2015,Metal Loss_15095.1,True,15095.07,15095.07,12,9.15
4220.0,,0.344,-29.91,10.2,15095.29,Cluster,External,43.0,0.148,,,1.38,1.78,9:22,,,0.7,39.52,,,,1160.0,65000.0,,1342.0,1429.68,1985.07,1492.54,2072.35,1522.17,2113.5,0.78,1.79,2015,Cluster_15095.3,True,15095.29,15095.29,12,9.366666666666667
4220.0,,0.344,-30.25,9.85,15095.63,Metal Loss,External,29.0,0.1,,,0.51,1.02,9:30,,,0.7,39.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.74,2043.47,1543.48,2143.09,1544.02,2143.83,0.75,1.85,2015,Metal Loss_15095.6,True,15095.63,15095.63,12,9.5
4220.0,,0.344,-30.56,9.54,15095.94,Metal Loss,External,14.0,0.048,,,1.93,2.05,6:10,,,0.7,39.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1454.99,2020.21,,,,,,,2015,Metal Loss_15095.9,True,15095.94,15095.94,12,6.166666666666667
4220.0,,0.344,-30.92,9.18,15096.31,Metal Loss,External,10.0,0.034,,,0.59,1.02,12:14,,,0.7,39.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15096.3,True,15096.31,15096.31,12,12.233333333333333
4220.0,,0.344,-31.5,8.6,15096.88,Metal Loss,External,40.0,0.138,,,0.75,1.36,9:05,,,0.7,39.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.49,2030.63,1532.42,2127.73,1534.7,2130.9,0.76,1.83,2015,Metal Loss_15096.9,True,15096.88,15096.88,12,9.083333333333334
4220.0,,0.344,-31.7,8.4,15097.09,Metal Loss,External,30.0,0.103,,,1.65,1.97,8:59,,,0.7,39.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,1436.29,1994.25,1502.15,2085.7,1507.15,2092.64,0.77,1.8,2015,Metal Loss_15097.1,True,15097.09,15097.09,12,8.983333333333333
4220.0,,0.344,-32.99,7.11,15098.37,Cluster,External,38.0,0.131,,,3.24,1.38,9:10,,,0.7,39.47,,,,1160.0,65000.0,,1342.0,1342.04,1863.39,1382.38,1919.41,1464.57,2033.52,0.84,1.65,2015,Cluster_15098.4,True,15098.37,15098.37,12,9.166666666666666
4220.0,,0.344,-33.48,6.63,15098.86,Metal Loss,External,13.0,0.045,,,0.55,0.94,8:57,,,0.7,39.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.18,2046.86,,,,,,,2015,Metal Loss_15098.9,True,15098.86,15098.86,12,8.95
4220.0,,0.344,-39.2,0.9,15104.59,Cluster,External,17.0,0.058,,,0.83,8.9,3:08,,,0.7,39.34,,,,1160.0,65000.0,,1342.0,1470.27,2041.43,,,,,,,2015,Cluster_15104.6,True,15104.59,15104.59,12,3.1333333333333333
4230.0,,0.344,-0.78,39.19,15106.27,Metal Loss,External,14.0,0.048,,,0.59,1.3,11:43,,,0.7,39.31,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.62,2046.09,,,,,,,2015,Metal Loss_15106.3,True,15106.27,15106.27,12,11.716666666666667
4240.0,,0.344,-39.04,0.89,15184.5,Metal Loss,External,11.0,0.038,,,1.02,2.01,2:21,,,0.7,38.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15184.5,True,15184.5,15184.5,13,2.35
4240.0,,0.344,-39.05,0.88,15184.5,Metal Loss,External,10.0,0.034,,,0.79,2.24,4:16,,,0.7,38.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15184.5,True,15184.5,15184.5,13,4.266666666666667
4240.0,,0.344,-39.09,0.84,15184.54,Metal Loss,External,24.0,0.083,,,0.71,2.05,5:08,,,0.7,38.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.64,2040.56,1541.2,2139.92,1541.8,2140.75,0.75,1.84,2015,Metal Loss_15184.5,True,15184.54,15184.54,13,5.133333333333334
4250.0,,0.344,-0.81,39.13,15186.2,Metal Loss,External,10.0,0.034,,,1.1,2.44,3:10,,,0.7,38.0,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15186.2,True,15186.2,15186.2,13,3.1666666666666665
4260.0,,0.344,-38.46,0.88,15263.79,Metal Loss,External,14.0,0.048,,,0.98,5.08,7:45,,,0.7,37.7,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.57,2040.46,,,,,,,2015,Metal Loss_15263.8,True,15263.79,15263.79,-1,7.75
4270.0,,0.344,-10.76,0.14,15275.43,Metal Loss,External,12.0,0.041,,,0.55,1.1,2:41,near girth weld,,0.7,37.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15275.4,True,15275.43,15275.43,14,2.6833333333333336
4270.0,,0.344,-10.76,0.13,15275.43,Metal Loss,External,10.0,0.034,,,1.22,1.81,9:07,affecting girth weld,,0.7,37.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15275.4,True,15275.43,15275.43,14,9.116666666666667
4270.0,,0.344,-10.78,0.12,15275.44,Metal Loss,External,18.0,0.062,,,1.5,5.2,3:17,affecting girth weld,,0.7,37.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.79,2024.1,,,,,,,2015,Metal Loss_15275.4,True,15275.44,15275.44,14,3.283333333333333
4270.0,,0.344,-10.78,0.11,15275.45,Metal Loss,External,17.0,0.058,,,1.1,2.79,8:01,affecting girth weld,,0.7,37.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.03,2035.54,,,,,,,2015,Metal Loss_15275.5,True,15275.45,15275.45,14,8.016666666666667
4300.0,,0.344,-0.67,16.62,15295.63,Metal Loss,External,10.0,0.034,,,1.38,2.72,2:23,,,1.0,35.18,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15295.6,True,15295.63,15295.63,-1,2.3833333333333333
4340.0,,0.344,-13.3,0.23,15366.08,Metal Loss,External,12.0,0.041,,,1.02,4.05,2:53,near girth weld,,1.0,33.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15366.1,True,15366.08,15366.08,15,2.8833333333333333
4340.0,,0.344,-13.3,0.23,15366.08,Metal Loss,External,15.0,0.052,,,0.91,7.36,4:05,near girth weld,,1.0,33.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.99,2041.05,,,,,,,2015,Metal Loss_15366.1,True,15366.08,15366.08,15,4.083333333333333
4360.0,,0.344,-2.34,10.13,15377.43,Metal Loss,External,11.0,0.038,,,0.87,2.44,10:04,,,0.7,37.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_15377.4,True,15377.43,15377.43,16,10.066666666666666
4360.0,,0.344,-2.49,9.98,15377.59,Metal Loss,External,19.0,0.065,,,0.67,1.14,5:01,,,0.7,37.63,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.68,2043.39,,,,,,,2015,Metal Loss_15377.6,True,15377.59,15377.59,16,5.016666666666667
4390.0,,0.344,-15.61,9.58,15454.72,Metal Loss,External,21.0,0.072,,,0.35,0.67,9:45,,,3.6,56.83,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.71,2047.59,1546.87,2147.79,1546.97,2147.93,0.75,1.85,2015,Metal Loss_15454.7,True,15454.72,15454.72,-1,9.75
4410.0,,0.344,-0.78,39.29,15505.12,Metal Loss,External,13.0,0.045,,,0.71,1.69,2:54,,,0.7,72.99,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.92,2045.12,,,,,,,2015,Metal Loss_15505.1,True,15505.12,15505.12,-1,2.9
4430.0,,0.344,-0.78,39.3,15585.19,Metal Loss,External,21.0,0.072,,,1.06,1.34,4:53,,,0.7,106.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.03,2032.77,1534.94,2131.23,1535.77,2132.38,0.76,1.84,2015,Metal Loss_15585.2,True,15585.19,15585.19,-1,4.883333333333333
4540.0,,0.344,-18.84,21.13,16038.87,Metal Loss,External,13.0,0.045,,,0.35,0.63,7:25,,,0.7,213.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.33,2048.46,,,,,,,2015,Metal Loss_16038.9,True,16038.87,16038.87,-1,7.416666666666667
4620.0,,0.344,-38.29,1.62,16377.71,Metal Loss,External,11.0,0.038,,,0.67,1.42,4:44,,,0.7,252.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_16377.7,True,16377.71,16377.71,-1,4.733333333333333
4640.0,,0.344,-39.05,0.97,16458.49,Metal Loss,External,12.0,0.041,,,1.85,3.42,5:39,,,0.7,250.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_16458.5,True,16458.49,16458.49,17,5.65
4650.0,,0.344,-1.16,38.82,16460.62,Metal Loss,External,36.0,0.124,,,0.75,1.93,6:57,,,0.7,250.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.28,2033.11,1534.72,2130.92,1536.52,2133.42,0.76,1.84,2015,Metal Loss_16460.6,True,16460.62,16460.62,17,6.95
4660.0,,0.344,-32.67,7.42,16532.12,Cluster,External,29.0,0.1,,,2.56,6.51,4:34,,,1.0,248.13,,,,1160.0,65000.0,,1342.0,1402.95,1947.97,1461.36,2029.06,1464.69,2033.68,0.79,1.75,2015,Cluster_16532.1,True,16532.12,16532.12,18,4.566666666666666
4660.0,,0.344,-33.2,6.9,16532.64,Metal Loss,External,12.0,0.041,,,1.02,1.69,6:36,,,1.0,248.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_16532.6,True,16532.64,16532.64,18,6.6
4660.0,,0.344,-39.11,0.99,16538.55,Metal Loss,External,11.0,0.038,,,1.26,4.57,6:55,,,1.0,248.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_16538.5,True,16538.55,16538.55,18,6.916666666666667
4660.0,,0.344,-39.21,0.88,16538.65,Metal Loss,External,12.0,0.041,,,1.18,1.61,4:02,,,1.0,248.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_16538.7,True,16538.65,16538.65,18,4.033333333333333
4660.0,,0.344,-39.21,0.88,16538.65,Cluster,External,29.0,0.1,,,1.67,5.24,8:25,,,1.0,248.22,,,,1160.0,65000.0,,1342.0,1437.99,1996.61,1504.25,2088.62,1510.82,2097.74,0.77,1.8,2015,Cluster_16538.7,True,16538.65,16538.65,18,8.416666666666666
4660.0,,0.344,-39.23,0.87,16538.67,Metal Loss,External,35.0,0.12,,,0.67,2.01,10:03,,,1.0,248.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.07,2036.98,1538.0,2135.47,1539.34,2137.33,0.75,1.84,2015,Metal Loss_16538.7,True,16538.67,16538.67,18,10.05
4680.0,,0.344,-39.14,0.94,16618.79,Metal Loss,External,12.0,0.041,,,0.94,0.59,5:20,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_16618.8,True,16618.79,16618.79,19,5.333333333333333
4690.0,,0.344,-0.81,39.32,16620.54,Metal Loss,External,13.0,0.045,,,0.51,0.94,7:30,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.51,2047.32,,,,,,,2015,Metal Loss_16620.5,True,16620.54,16620.54,19,7.5
4690.0,,0.344,-0.82,39.31,16620.54,Metal Loss,External,16.0,0.055,,,1.38,5.55,4:56,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.03,2029.99,,,,,,,2015,Metal Loss_16620.5,True,16620.54,16620.54,19,4.933333333333334
4690.0,,0.344,-0.82,39.31,16620.54,Metal Loss,External,10.0,0.034,,,2.05,2.21,6:56,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_16620.5,True,16620.54,16620.54,19,6.933333333333334
4690.0,,0.344,-0.84,39.28,16620.57,Metal Loss,External,16.0,0.055,,,0.71,1.73,6:22,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.08,2043.95,,,,,,,2015,Metal Loss_16620.6,True,16620.57,16620.57,19,6.366666666666666
4690.0,,0.344,-0.93,39.2,16620.66,Metal Loss,External,10.0,0.034,,,0.55,0.59,6:32,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_16620.7,True,16620.66,16620.66,19,6.533333333333333
4700.0,,0.344,-39.23,0.87,16699.09,Metal Loss,External,13.0,0.045,,,0.94,3.11,8:13,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.49,2041.74,,,,,,,2015,Metal Loss_16699.1,True,16699.09,16699.09,20,8.216666666666667
4700.0,,0.344,-39.24,0.87,16699.09,Metal Loss,External,13.0,0.045,,,0.71,2.52,5:56,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.92,2045.12,,,,,,,2015,Metal Loss_16699.1,True,16699.09,16699.09,20,5.933333333333334
4700.0,,0.344,-39.24,0.86,16699.1,Metal Loss,External,17.0,0.058,,,0.67,4.25,4:17,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.21,2044.13,,,,,,,2015,Metal Loss_16699.1,True,16699.1,16699.1,20,4.283333333333333
